,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
190455,0.225576224708825,0.567837449705527,0.197876764794461,0.677841379305372,0.0395128421606462,0.670377712453803,0.621662263018634,0.17874971347195,0.668931794770141,0.321443346977853
10786,0.875052639390624,0.274323959559377,0.691684916980463,0.0763672862623492,0.460454490972051,0.750271148632538,0.173533325545573,0.169294136289004,0.760977092916224,0.430865030629842
108118,0.339209231760778,0.107837190335049,0.039144160637696,0.743223135878285,0.366232279823682,0.904334469248075,0.713994294385964,0.377028128526241,0.79805071267963,0.573984714079847
178101,0.0715415753584902,0.665880727239341,0.655542410839612,0.405764051525995,0.0291408814467763,0.802727744467694,0.742142544384444,0.552971353800216,0.473548381399298,0.245698025510715
29432,0.691144002952311,0.524639548111436,0.709908699478382,0.164288268146946,0.301719556853575,0.544435933446879,0.354373469664828,0.213845747239013,0.776581710257606,0.076905183273999
250143,0.113811442771687,0.45137331447342,0.492697024704008,0.462334164964758,0.526774656583898,0.821897718618207,0.935126952994618,0.247506810836471,0.753639424049654,0.279473678395558
241298,0.878823151411268,0.452220768132838,0.361168812283607,0.404308272346509,0.250304842228924,0.58431585390609,0.830622000449153,0.343965345360836,0.135969046187577,0.288998229045239
159235,0.989239981775082,0.0332215576529002,0.437926516206211,0.272132300383965,0.644161310567474,0.862154690469121,0.514959548602386,0.0448942438181351,0.667708633069955,0.417587525521635
86172,0.120387183180333,0.741060133602455,0.793988670347777,0.299346747881009,0.226896414573599,0.908690748104223,0.917899737588382,0.491524146555371,0.202449263004892,0.508790698568382
7837,0.089402612401496,0.984785601959774,0.367581480852773,0.613891553132386,0.287547220247831,0.990522675779763,0.861099466763873,0.504358746196434,0.0108886684239799,0.137536245110502
221516,0.484553310101873,0.782966833389677,0.724476437999793,0.226516408144379,0.761694859285174,0.917663481937512,0.911976841443112,0.147741907405344,0.0276346751207776,0.621382603949976
225101,0.780354735163845,0.594138610694256,0.555936909009532,0.229972058648199,0.791007578139717,0.831790624568335,0.589215434386591,0.0366322016331517,0.18156923036428,0.82564910776248
99650,0.671680886248216,0.12285820293972,0.215032517406235,0.576883864086822,0.438677396301807,0.779164113748355,0.88395255408625,0.445871470243779,0.52875441838245,0.194341085883289
198831,0.789398158717223,0.590644834235147,0.30976222459478,0.464769252543117,0.0866819101156361,0.261167540063835,0.758655868513869,0.450536213542641,0.340028557776572,0.141488244424203
