,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
86067,0.9877762942259187,0.008185244403955405,0.5519270545572931,0.3699452191949462,0.11143835344053167,0.7611788862344486,0.4805422019587604,0.8882687845988418
227875,0.4957667761772685,0.8302912404999817,0.44098851392963856,0.611569191537205,0.9930155639142023,0.12991427205593364,0.27670321987990815,0.8257801646470836
123427,0.13963017934047572,0.3628560427354857,0.3245962460181294,0.9316642561821424,0.5998932551885284,0.967346951720944,0.6371377991548189,0.526668000294174
143555,0.06909797639776749,0.8924888724738296,0.3257572125995351,0.7514809609708739,0.9606842977961505,0.4313707278917791,0.15119293809753168,0.9042524167554328
108888,0.784518325155148,0.13887910076638726,0.6194126291750294,0.04234156239525555,0.11447399918527051,0.8327450499844791,0.4805874892091223,0.7307488115761296
237726,0.5524121395718536,0.6446043801279306,0.43248585577793724,0.7933817765409213,0.5389236235241454,0.04136115916101445,0.7616920711275548,0.919655812256749
147668,0.2383710229758857,0.4571032422167351,0.43913781384984374,0.64439404723749,0.378063841993744,0.9991393783073932,0.7302601698359509,0.10961148169435304
213912,0.9882885107651129,0.024464528176848736,0.4945258214566422,0.37129896835077913,0.5425266630229119,0.32127861107265376,0.21211999940770107,0.8979511012381423
105259,0.9428008936692257,0.6759589364426769,0.13933517357700978,0.9945319994982391,0.17474367738377605,0.2500066901770226,0.5146382687776211,0.9973692758049019
131594,0.046418900812478944,0.33597037376905503,0.4362534603828318,0.9155420523570669,0.9685238378181581,0.8715845640666258,0.3965087737310942,0.9511325881238957
95365,0.7036587047079605,0.7247126506733576,0.42077783286438936,0.6572210797457333,0.564158108679543,0.21583679621857832,0.3213687938592957,0.870315565567789
161202,0.8110712453769242,0.8145988302049325,0.2278122984013036,0.8873622952648703,0.9214545377261967,0.03507963378511459,0.010206293818865,0.868691662286103
177026,0.25411947412778424,0.29996495796111544,0.4695605513707972,0.7428519017365696,0.5497604820510097,0.9005849903859534,0.8579126338993079,0.0641676709908196
207116,0.29230295961312835,0.45770172194395825,0.4894332690575639,0.7331744411521057,0.8982326117924638,0.9515023106303349,0.012083155298693889,0.8139735797334839
174530,0.8930883561776299,0.19126600195348661,0.6074483589311835,0.43018796609971305,0.27019304188709004,0.9066243615129941,0.2771507610353455,0.8941711316564785
54748,0.15388845333367687,0.4241150888498489,0.378898866368927,0.8505521320323784,0.5080909062027238,0.5751060884111348,0.7368175511256444,0.9502208185334258
89723,0.9647779388416091,0.30439313707304716,0.5299304837374779,0.09809029853811743,0.18643757538070094,0.52323409736907,0.3524119107875194,0.9919705998108758
